age,ARPU,best_action,rewards
35,73.541694017228,1,[ 0 25  0]
33,75.90025232328598,1,[0 0 0]
28,122.95906995669012,0,[10  0  0]
21,128.12438934179448,0,[10  0  0]
27,102.37289819394928,2,[  0   0 100]
49,24.430033876883744,2,[0 0 0]
24,119.423585372678,0,[10  0  0]
22,123.42168261258625,0,[10  0  0]
33,73.8002701157674,1,[ 0 25  0]
46,22.2598148926024,2,[0 0 0]
35,77.35748001839069,1,[ 0 25  0]
35,72.53170735099806,1,[0 0 0]
31,77.31954253063947,1,[ 0 25  0]
35,75.5655529847816,1,[0 0 0]
33,73.38386302996426,1,[ 0 25  0]
35,53.036479399004655,2,[10  0  0]
42,22.84318779704411,2,[ 0 25  0]
28,122.38232279870397,0,[10  0  0]
38,36.81841682299095,2,[  0   0 100]
22,118.17301603072316,0,[10  0  0]
35,68.37011842545988,1,[ 0 25  0]
41,27.877029919250315,2,[0 0 0]
20,118.46629890431433,0,[10  0  0]
32,78.04507226756766,1,[ 0 25  0]
23,122.80515565902212,0,[ 0 25  0]
26,125.10822782806638,0,[10  0  0]
37,41.671001932101596,2,[10  0  0]
22,126.2639468778918,0,[10  0  0]
39,75.30747788202717,1,[ 10  25 100]
19,118.75834336060515,0,[10 25  0]
42,30.268687567835773,2,[  0   0 100]
39,111.30648943602303,0,[10  0  0]
47,21.61506432538235,2,[0 0 0]
31,73.65847308989544,1,[ 0 25  0]
50,37.415346134935234,2,[  0   0 100]
48,24.404981559375496,2,[0 0 0]
29,125.44469909752118,0,[10 25  0]
19,117.77319354044819,0,[10  0  0]
26,130.35544204881336,0,[0 0 0]
22,126.18632660980808,0,[10  0  0]
54,43.772504214194235,2,[  0   0 100]
35,74.4280964095439,1,[ 0 25  0]
48,29.43822423750583,2,[0 0 0]
36,46.54661897080542,2,[0 0 0]
38,80.61204418688152,1,[  0   0 100]
36,75.78910004450306,1,[ 0 25  0]
31,118.81376683835674,0,[10  0  0]
49,24.277071676625056,2,[0 0 0]
35,73.82657483400624,1,[ 0 25  0]
23,131.84389840991577,0,[10  0  0]
25,127.90918599236026,0,[10  0  0]
41,26.003684637458633,2,[0 0 0]
26,125.4002992422896,0,[10  0  0]
36,76.62460024549762,1,[0 0 0]
44,26.62076627112939,2,[0 0 0]
34,78.15976295299498,1,[ 0 25  0]
20,123.6380757022175,0,[10  0  0]
47,30.243054660779713,2,[10  0  0]
47,27.544275222537845,2,[0 0 0]
50,36.71885590941298,2,[10 25  0]
21,125.47238831797758,0,[10  0  0]
33,71.48518153474977,1,[0 0 0]
34,72.02503207620765,1,[10 25  0]
43,26.849590027879195,2,[0 0 0]
41,26.986615249679808,2,[  0   0 100]
27,128.12850009991004,0,[10  0  0]
23,114.64831300857391,0,[10  0  0]
36,73.47690382769807,1,[ 0 25  0]
44,22.311990480205406,2,[0 0 0]
47,24.17771764196753,2,[0 0 0]
53,47.973271845428606,2,[  0   0 100]
21,119.42157034779099,0,[10  0  0]
22,122.1388175854977,0,[0 0 0]
27,121.5803269598823,0,[10  0  0]
38,80.26521827374252,1,[ 0 25  0]
35,75.82450888022294,1,[0 0 0]
36,119.0091966194625,0,[10  0  0]
24,129.35715322065732,0,[10  0  0]
33,70.3516643263844,1,[ 0 25  0]
20,127.9014028566172,0,[10  0  0]
37,67.5681318136874,1,[0 0 0]
32,70.96595235817085,1,[0 0 0]
23,120.47381861257581,0,[10  0  0]
37,72.52671688583487,1,[0 0 0]
33,75.37811026949252,1,[0 0 0]
32,75.60696496499595,1,[0 0 0]
42,25.183086955988976,2,[ 0 25  0]
31,119.72938812347047,0,[10  0  0]
41,73.56065386861133,1,[0 0 0]
49,36.77047969271785,2,[  0   0 100]
45,28.56514518801717,2,[0 0 0]
27,120.33870395163208,0,[10  0  0]
21,124.65414506467079,0,[10  0  0]
49,31.722883691268056,2,[  0   0 100]
24,125.69604503056405,0,[10  0  0]
52,35.81256018971533,2,[0 0 0]
38,77.08177752225497,1,[0 0 0]
26,125.38784690486386,0,[0 0 0]
25,124.58246981455929,0,[10  0  0]
19,121.14285787482369,0,[10  0  0]
51,25.92704222715267,2,[0 0 0]
25,130.18515909242214,0,[10  0  0]
47,24.3766669939955,2,[0 0 0]
19,121.55267143900353,0,[0 0 0]
40,24.791880026236687,2,[0 0 0]
36,77.61385515910652,1,[ 0 25  0]
26,126.75261386247098,0,[10  0  0]
49,21.668410581768534,2,[0 0 0]
38,72.56526800072518,1,[ 0 25  0]
48,21.4232378838263,2,[0 0 0]
24,124.95663245012864,0,[10 25  0]
31,121.32350522145545,0,[10  0  0]
35,75.51575466142292,1,[10  0  0]
22,122.90634290026985,0,[10  0  0]
28,93.96876720718979,2,[  0   0 100]
19,127.95824246458402,0,[10  0  0]
38,35.63223467780364,2,[  0   0 100]
30,121.25328961008539,0,[10  0  0]
44,23.847235831693453,2,[0 0 0]
42,31.375506698950414,2,[0 0 0]
23,122.53623639900194,0,[0 0 0]
33,74.08278180421154,1,[ 0 25  0]
38,77.06557625581927,1,[10  0  0]
21,123.49813361153043,0,[10  0  0]
25,129.51158958762548,0,[10  0  0]
40,77.4298621433565,1,[ 0 25  0]
36,70.86319552997887,1,[0 0 0]
35,73.35581360410254,1,[ 0 25  0]
43,31.965763287499172,2,[  0   0 100]
47,27.46435656746,2,[0 0 0]
36,73.53727660761298,1,[0 0 0]
23,123.84376597556276,0,[10  0  0]
53,48.47653565111322,2,[0 0 0]
38,44.25078160524464,2,[0 0 0]
29,123.2237774726876,0,[10  0  0]
35,78.93309664084182,1,[ 0 25  0]
28,124.67616602956517,0,[10 25  0]
22,122.10398821730183,0,[10  0  0]
47,31.753243569233575,2,[0 0 0]
40,32.51742010743678,2,[ 0 25  0]
48,29.541637584021295,2,[0 0 0]
36,77.86877002780703,1,[ 0 25  0]
44,23.930249000549473,2,[0 0 0]
35,75.27887457336574,1,[ 0 25  0]
46,34.45229840618723,2,[ 0 25  0]
38,72.04730627070093,1,[ 0 25  0]
45,25.926124192837577,2,[10  0  0]
31,119.87191772773855,0,[10  0  0]
35,75.9929289707487,1,[ 0 25  0]
49,31.464571899539106,2,[  0   0 100]
34,76.91573003430099,1,[0 0 0]
52,30.986479697096406,2,[0 0 0]
31,78.17199144166666,1,[ 0 25  0]
36,114.6150494362194,0,[10  0  0]
39,34.19637183735976,2,[0 0 0]
21,125.29616313711884,0,[10  0  0]
37,44.53695385150913,2,[ 0 25  0]
33,128.70328719516695,0,[10  0  0]
40,28.770673408713474,2,[  0   0 100]
20,123.37770909382358,0,[10  0  0]
35,76.14883659030112,1,[0 0 0]
38,37.57389937370073,2,[0 0 0]
40,30.196971366041538,2,[ 10   0 100]
20,124.71126727354577,0,[10  0  0]
35,72.13116953724257,1,[ 0 25  0]
24,124.8132523075328,0,[10  0  0]
34,84.35248382233574,1,[ 0 25  0]
43,25.029219131413605,2,[0 0 0]
28,121.23615072401547,0,[10  0  0]
34,72.66787575470379,1,[0 0 0]
32,76.06378886763929,1,[0 0 0]
35,72.78065450391853,1,[ 0 25  0]
33,72.84643503006232,1,[0 0 0]
26,120.60540946253576,0,[10 25  0]
36,71.86522466023861,1,[0 0 0]
28,124.35629791167464,0,[10  0  0]
28,125.39978826358086,0,[10  0  0]
35,74.83405152774552,1,[  0   0 100]
51,36.02989547726886,2,[  0   0 100]
52,41.64500275404586,2,[0 0 0]
30,118.3695511000864,0,[10  0  0]
24,126.39243429160004,0,[10  0  0]
50,29.565355122981103,2,[  0   0 100]
42,18.819176703842054,2,[  0   0 100]
36,44.786592191874476,2,[0 0 0]
47,27.112023955780884,2,[0 0 0]
49,34.24002201040905,2,[0 0 0]
33,74.54058863242753,1,[ 0 25  0]
31,121.75529629235426,0,[10  0  0]
32,119.69605718887082,0,[10 25  0]
39,27.317297416233835,2,[  0   0 100]
39,29.155998689584408,2,[0 0 0]
23,127.48863752201214,0,[10  0  0]
34,75.90505236016303,1,[0 0 0]
34,72.67758173942195,1,[0 0 0]
26,124.23203400946396,0,[10  0  0]
28,133.00016202075787,0,[ 0 25  0]
28,126.19406614311134,0,[10  0  0]
36,79.62432856834417,1,[0 0 0]
39,32.0550437170484,2,[0 0 0]
33,121.42211634379129,0,[10  0  0]
35,70.33130859411632,1,[0 0 0]
35,111.2480562027751,0,[10  0  0]
22,119.71905963368215,0,[10  0  0]
28,99.73589997795587,2,[0 0 0]
28,123.11172108921771,0,[10  0  0]
32,68.35678113546471,2,[  0   0 100]
50,29.264709002929642,2,[0 0 0]
37,74.34838965797286,1,[  0   0 100]
49,33.45005416014064,2,[0 0 0]
44,26.305358582474028,2,[  0   0 100]
35,74.00924784060044,1,[ 0 25  0]
28,123.35819383254635,0,[10  0  0]
25,120.37678072761338,0,[10  0  0]
54,45.61019482370481,2,[0 0 0]
25,121.38128282641019,0,[10  0  0]
35,73.90552678902044,1,[0 0 0]
34,75.75512526948421,1,[0 0 0]
21,115.63220387987222,0,[10 25  0]
33,71.84360015876062,1,[0 0 0]
35,71.43318840985484,1,[0 0 0]
46,25.496300362447208,2,[0 0 0]
22,118.09665080132275,0,[10  0  0]
31,119.20836263295739,0,[10  0  0]
33,74.95177449497031,1,[ 0 25  0]
37,73.42491329792976,1,[ 0 25  0]
31,71.14103988859468,1,[0 0 0]
39,32.71354450440427,2,[0 0 0]
35,75.92680164812025,1,[0 0 0]
35,77.09541654807798,1,[ 0 25  0]
31,129.71364583141582,0,[0 0 0]
34,73.81597423530543,1,[ 0 25  0]
22,113.59509313052739,0,[10  0  0]
36,76.42212113525513,1,[10  0  0]
46,24.45749852972584,2,[0 0 0]
34,72.13847553373537,1,[0 0 0]
35,77.35878092924217,1,[ 0 25  0]
25,125.8147320954009,0,[10  0  0]
50,29.75806903543333,2,[0 0 0]
36,72.40486692242125,1,[0 0 0]
39,24.515023055397883,2,[0 0 0]
35,76.39602048405685,1,[0 0 0]
47,28.72020101293905,2,[  0   0 100]
23,126.40722001847955,0,[0 0 0]
42,24.655974176446655,2,[0 0 0]
36,74.8410289179432,1,[0 0 0]
35,76.3533541646103,1,[10  0  0]
38,76.06944638067932,1,[ 0 25  0]
36,74.62195709911622,1,[10  0  0]
28,125.88122730447154,0,[10  0  0]
38,34.185460411791354,2,[0 0 0]
43,29.57103803929459,2,[0 0 0]
30,122.50585250988703,0,[10  0  0]
51,28.53580566010681,2,[0 0 0]
35,79.18821325957302,1,[0 0 0]
49,31.35356387073254,2,[  0   0 100]
47,27.564738925723557,2,[0 0 0]
26,123.97996440927287,0,[10  0  0]
43,28.966656076919392,2,[0 0 0]
48,24.959519168766857,2,[  0  25 100]
46,26.269398963426546,2,[0 0 0]
57,65.78064339991504,2,[10  0  0]
42,23.900645872851236,2,[ 0 25  0]
41,30.00795288716262,2,[  0   0 100]
35,73.46971265208609,1,[0 0 0]
42,27.603299386070667,2,[0 0 0]
35,52.66707476736172,2,[0 0 0]
42,25.399271514679263,2,[  0   0 100]
35,78.2525225747283,1,[10 25  0]
28,125.8946985988802,0,[10 25  0]
31,118.83636821033728,0,[10  0  0]
45,24.335214543370174,2,[0 0 0]
50,25.468261207287625,2,[0 0 0]
35,79.54989196681872,1,[ 0 25  0]
30,123.19149686241222,0,[0 0 0]
33,72.88593463898633,1,[0 0 0]
33,74.049784236995,1,[0 0 0]
36,75.92683744310955,1,[ 10   0 100]
33,72.34187835023744,1,[0 0 0]
35,72.7483644207256,1,[0 0 0]
37,72.52132414009846,1,[0 0 0]
35,74.85358716849235,1,[ 10   0 100]
35,77.32272195328761,1,[0 0 0]
55,52.67696896102167,2,[ 0 25  0]
43,26.251918548263067,2,[0 0 0]
28,95.88790350200468,2,[0 0 0]
32,77.27767275912639,1,[0 0 0]
41,31.679332119626675,2,[ 10   0 100]
30,74.76729326323884,1,[ 0 25  0]
23,117.91246088349685,0,[10  0  0]
26,118.86144162697711,0,[10  0  0]
32,126.85386226545144,0,[10  0  0]
31,119.89266049677529,0,[10  0  0]
34,76.70008811548179,1,[0 0 0]
37,75.02486098839107,1,[ 0 25  0]
34,79.26941528082969,1,[ 0 25  0]
35,120.21249379144741,0,[10  0  0]
27,127.19759769939665,0,[10  0  0]
34,73.73824671160803,1,[0 0 0]
25,128.13371057791844,0,[10  0  0]
35,72.64500297596203,1,[0 0 0]
47,20.507572775317183,2,[0 0 0]
37,70.88453734257659,1,[0 0 0]
26,123.72893705013014,0,[10  0  0]
23,128.29547094723006,0,[10  0  0]
32,78.72777925475134,1,[0 0 0]
46,30.5863893157742,2,[0 0 0]
42,22.348016811976525,2,[0 0 0]
39,72.70491471322391,1,[0 0 0]
37,73.98678027585298,1,[ 0 25  0]
23,128.6561091708749,0,[0 0 0]
24,123.07083341086326,0,[0 0 0]
28,121.38068497149818,0,[10  0  0]
45,22.37283562816849,2,[  0  25 100]
27,122.85979034183742,0,[10  0  0]
37,40.60308876206287,2,[0 0 0]
45,23.19798056578815,2,[0 0 0]
39,39.32989158886251,2,[0 0 0]
23,128.60379056807867,0,[10  0  0]
36,77.80453994920089,1,[ 0 25  0]
56,52.52249343766678,2,[0 0 0]
26,125.52657306186181,0,[10  0  0]
57,58.199524998308355,2,[0 0 0]
28,123.19986801564394,0,[10 25  0]
34,74.207998762979,1,[  0   0 100]
35,44.909141861667194,2,[  0   0 100]
37,71.21574501986971,1,[0 0 0]
35,69.74242638455979,1,[ 0 25  0]
29,123.6022309593816,0,[10  0  0]
43,26.06648091989455,2,[  0   0 100]
44,29.006495724319,2,[ 0 25  0]
34,77.33436169986341,1,[ 0 25  0]
22,127.34602515437436,0,[10  0  0]
43,29.78592029797214,2,[  0   0 100]
40,28.913710334896074,2,[0 0 0]
38,39.227543302579164,2,[0 0 0]
28,124.51932327792983,0,[0 0 0]
30,126.0302454276755,0,[10  0  0]
28,119.1316029325041,0,[10 25  0]
38,39.43245670420891,2,[0 0 0]
29,121.45074088082666,0,[0 0 0]
50,34.94504357163647,2,[  0   0 100]
23,129.14081285369505,0,[10 25  0]
35,121.83504883857513,0,[10 25  0]
33,77.99449010228744,1,[0 0 0]
47,32.50923501596711,2,[0 0 0]
37,74.74582495554706,1,[  0  25 100]
39,28.9454461815948,2,[0 0 0]
48,25.97357756660544,2,[0 0 0]
35,78.70973744351964,1,[0 0 0]
34,80.52138407561469,1,[ 0 25  0]
24,123.74448210320793,0,[10 25  0]
40,77.25697588685911,1,[ 0 25  0]
28,123.30939079458493,0,[10  0  0]
22,124.28383364715444,0,[10  0  0]
53,44.251850251476874,2,[10  0  0]
21,119.57904150926616,0,[10  0  0]
33,116.7792569967889,0,[10  0  0]
26,126.09747579034618,0,[10  0  0]
43,25.159920078917473,2,[0 0 0]
38,34.394879131427764,2,[0 0 0]
51,37.043133758673484,2,[0 0 0]
50,31.24302291806381,2,[0 0 0]
24,125.4627925638788,0,[10  0  0]
52,44.04758219076484,2,[0 0 0]
34,57.209395528053555,2,[0 0 0]
26,121.11073286209725,0,[ 10   0 100]
36,71.59555283862399,1,[10  0  0]
35,76.42104155485856,1,[0 0 0]
31,119.00712524150052,0,[10  0  0]
34,77.14833529355776,1,[ 0 25  0]
21,122.01904026654248,0,[10  0  0]
44,14.485135663171205,2,[10  0  0]
48,26.443993005666986,2,[10  0  0]
52,42.90093995091037,2,[  0   0 100]
47,30.79463040819411,2,[  0   0 100]
50,36.372599053858394,2,[0 0 0]
35,70.93704196559801,1,[0 0 0]
22,125.81867637988593,0,[10  0  0]
22,128.73388370246067,0,[10  0  0]
50,28.79016824766168,2,[0 0 0]
56,58.55690891864368,2,[ 10   0 100]
35,74.77249156060596,1,[ 0 25  0]
42,27.62387184237556,2,[0 0 0]
36,75.97135691352128,1,[10 25  0]
28,119.92308760516904,0,[10  0  0]
31,116.60135744788732,0,[10  0  0]
26,130.9185701356864,0,[10  0  0]
37,38.7281948067006,2,[0 0 0]
36,50.89182269280024,2,[0 0 0]
35,77.49525402922171,1,[10  0  0]
34,76.18281593177387,1,[0 0 0]
35,77.48072373927528,1,[ 0 25  0]
54,43.90041511491398,2,[0 0 0]
28,121.74820682113545,0,[0 0 0]
35,106.86512186768014,0,[10 25  0]
49,27.598175654310634,2,[0 0 0]
32,78.69994106565326,1,[0 0 0]
27,128.84117905608105,0,[10  0  0]
34,75.16880191356557,1,[0 0 0]
50,29.08076348631684,2,[0 0 0]
36,75.710009057828,1,[ 0 25  0]
49,24.99140206522195,2,[ 10   0 100]
36,76.13688580753329,1,[0 0 0]
28,119.53205241891922,0,[10  0  0]
38,72.23279264228506,1,[0 0 0]
36,72.74431938790973,1,[ 0 25  0]
24,128.57991782063885,0,[10  0  0]
40,29.742070044334884,2,[0 0 0]
34,68.89432698192125,1,[ 0 25  0]
40,32.81339977041316,2,[0 0 0]
24,130.35445027373692,0,[10  0  0]
24,125.00938855170445,0,[10  0  0]
34,72.59314942410793,1,[ 0 25  0]
36,44.34425249734196,2,[0 0 0]
22,118.35255042734002,0,[10  0  0]
24,128.37298751825037,0,[10  0  0]
34,117.70292829691614,0,[10  0  0]
27,128.84738742469207,0,[10  0  0]
23,121.55785539817725,0,[10 25  0]
43,35.29781698115781,2,[  0   0 100]
29,128.0550564454094,0,[10  0  0]
48,21.15924928929391,2,[  0   0 100]
37,41.88928961258647,2,[0 0 0]
21,118.33994251154995,0,[10  0  0]
54,55.33984560732965,2,[ 10   0 100]
26,126.45953670660911,0,[10  0  0]
37,77.73139131050233,1,[ 0 25  0]
37,77.28033548472592,1,[ 0 25  0]
38,70.45904643585584,1,[ 0 25  0]
25,119.91902220306291,0,[10  0  0]
56,52.938330851796735,2,[0 0 0]
46,31.233216567552176,2,[0 0 0]
22,125.09953735080164,0,[10  0  0]
31,74.21401836383018,1,[0 0 0]
47,22.79256175828707,2,[0 0 0]
43,23.220144795129176,2,[  0   0 100]
42,23.120257218994496,2,[ 0 25  0]
43,22.845189098818597,2,[ 0 25  0]
49,26.24270470154325,2,[0 0 0]
36,76.29020801227644,1,[ 0 25  0]
28,125.02733340879767,0,[10  0  0]
24,126.22264764549514,0,[10 25  0]
22,124.27686690775457,0,[10  0  0]
33,73.27989616123365,1,[ 0 25  0]
21,123.16342593795392,0,[ 0 25  0]
49,33.180765991001785,2,[0 0 0]
36,73.4269960530118,1,[ 0 25  0]
33,76.40595423567963,1,[ 0 25  0]
35,50.46284958869208,2,[  0   0 100]
22,126.69388236193222,0,[10  0  0]
33,73.82892860731276,1,[10  0  0]
48,31.920272934799073,2,[0 0 0]
33,114.11062999866039,0,[10  0  0]
41,30.696114753103316,2,[0 0 0]
28,124.92234240555044,0,[10  0  0]
35,77.2660836875961,1,[ 0 25  0]
36,73.90186562251392,1,[0 0 0]
52,44.37550027353647,2,[  0   0 100]
41,25.00035892126404,2,[0 0 0]
32,120.38223125921364,0,[10  0  0]
52,35.63673013092399,2,[  0   0 100]
22,126.40173001578837,0,[0 0 0]
40,35.79283767363427,2,[  0   0 100]
41,77.13068258471633,1,[  0  25 100]
33,74.34291570872594,1,[0 0 0]
22,125.74992374192168,0,[0 0 0]
49,25.79405091916034,2,[0 0 0]
35,84.46385233669571,1,[0 0 0]
27,119.61035209948548,0,[10  0  0]
24,119.3814411759715,0,[10  0  0]
28,124.59778457719052,0,[10  0  0]
30,119.151367973733,0,[10  0  0]
50,32.7148617079995,2,[10  0  0]
47,23.42068214279469,2,[  0   0 100]
24,114.75046676351889,0,[10  0  0]
38,34.946551933496885,2,[0 0 0]
28,120.59420660608754,0,[0 0 0]
44,24.8254813450026,2,[0 0 0]
34,78.93152336399743,1,[0 0 0]
34,72.91287955400226,1,[0 0 0]
46,21.705405930947727,2,[0 0 0]
47,25.214549899497698,2,[0 0 0]
39,75.72248283819735,1,[  0   0 100]
28,117.79036752757563,0,[10  0  0]
45,26.66548812983459,2,[0 0 0]
38,36.066057376854566,2,[  0   0 100]
29,118.68334484235878,0,[10  0  0]
31,121.21005333395586,0,[10  0  0]
28,117.57068387831302,0,[10  0  0]
38,69.62182916300827,1,[ 0 25  0]
34,71.81817851250213,1,[0 0 0]
50,33.553088687275206,2,[10  0  0]
45,24.800311493620182,2,[0 0 0]
34,75.70337890010248,1,[ 0 25  0]
35,76.18194997602947,1,[0 0 0]
22,117.97092404011379,0,[10  0  0]
35,71.70359510571181,1,[  0  25 100]
51,29.955021441728643,2,[0 0 0]
46,26.254931484731753,2,[0 0 0]
25,128.63475060296088,0,[10  0  0]
34,76.94374774470917,1,[10  0  0]
44,22.73691944351688,2,[ 0 25  0]
35,70.79755591259075,1,[ 0 25  0]
22,121.62521434320952,0,[0 0 0]
50,32.47128501107694,2,[0 0 0]
24,119.40393071513077,0,[0 0 0]
33,75.37914546618312,1,[10  0  0]
46,22.274300694847618,2,[0 0 0]
32,118.54676830512348,0,[10  0  0]
38,71.55434312059718,1,[ 0 25  0]
32,74.91469136149436,1,[0 0 0]
44,27.195540128257853,2,[0 0 0]
52,32.6724773192508,2,[0 0 0]
20,126.34007939049148,0,[10  0  0]
37,76.84464184694205,1,[ 0 25  0]
35,76.71718177920357,1,[ 0 25  0]
51,27.524981900620638,2,[0 0 0]
47,23.93923843239344,2,[  0   0 100]
34,74.14303416009145,1,[ 0 25  0]
29,117.32432602614986,0,[10  0  0]
50,34.43018859456823,2,[0 0 0]
33,124.64288766193998,0,[10  0  0]
21,121.02772854778999,0,[10  0  0]
46,26.26636656776447,2,[ 0 25  0]
19,122.5307855974284,0,[10  0  0]
48,31.21339842354869,2,[0 0 0]
35,76.57276172460082,1,[0 0 0]
50,32.13724018380704,2,[  0   0 100]
50,28.428753066960496,2,[  0   0 100]
33,72.53380920856947,1,[0 0 0]
20,118.77731367607895,0,[10  0  0]
50,34.52627564956506,2,[0 0 0]
33,75.95935615183409,1,[0 0 0]
46,25.96984312689693,2,[0 0 0]
30,80.15425616805871,1,[ 0 25  0]
35,70.0841035506302,1,[10  0  0]
28,124.83592921452106,0,[10  0  0]
50,27.56786966589849,2,[  0   0 100]
38,39.54220086169238,2,[0 0 0]
48,19.544671979034135,2,[0 0 0]
28,102.10167252769757,2,[ 10   0 100]
31,79.06077696478489,1,[0 0 0]
24,124.52346735605971,0,[10  0  0]
21,129.59608281374804,0,[10  0  0]
54,50.1336996377213,2,[0 0 0]
30,118.56233045401633,0,[10  0  0]
38,42.019411004781006,2,[0 0 0]
39,37.98290585010284,2,[0 0 0]
32,124.22349067112317,0,[10  0  0]
37,74.71976026328687,1,[0 0 0]
35,79.06240980658552,1,[10  0  0]
24,123.77919504499397,0,[10  0  0]
39,29.935020127905865,2,[0 0 0]
36,80.60349017656988,1,[ 0 25  0]
46,30.83574991096355,2,[0 0 0]
26,129.68208705386778,0,[10  0  0]
24,127.89424189793338,0,[ 0 25  0]
36,76.81919090631571,1,[10 25  0]
36,76.51281207926719,1,[10  0  0]
45,24.85300194446895,2,[10  0  0]
36,74.98313098303328,1,[0 0 0]
35,67.02887136280117,1,[0 0 0]
21,125.92244340401305,0,[10  0  0]
42,25.27065573780964,2,[0 0 0]
36,75.52916784321873,1,[0 0 0]
35,73.91601892873823,1,[ 0 25  0]
29,114.41737591894116,0,[10  0  0]
29,118.97721172613109,0,[10  0  0]
27,128.23551303769332,0,[0 0 0]
28,125.35465475964824,0,[10  0  0]
44,20.499928424966424,2,[0 0 0]
50,32.218770176218,2,[  0   0 100]
28,123.62141433542826,0,[10  0  0]
34,74.11063187056702,1,[0 0 0]
38,72.2895672970197,1,[ 0 25  0]
38,35.75440359863138,2,[0 0 0]
48,30.239412471759195,2,[10  0  0]
36,71.39344335952656,1,[ 0 25  0]
43,25.108404778229108,2,[0 0 0]
19,122.685936995869,0,[10  0  0]
18,110.56563860216556,0,[10  0  0]
28,120.77769270833883,0,[0 0 0]
34,78.45015441179811,1,[10  0  0]
47,21.156555236008906,2,[0 0 0]
39,36.189362008924704,2,[0 0 0]
45,29.77167818504506,2,[  0   0 100]
36,72.82535891865149,1,[ 0 25  0]
50,28.79573941722385,2,[  0   0 100]
31,78.55577297496014,2,[  0   0 100]
39,31.187594515773505,2,[10  0  0]
20,117.45926570650096,0,[10  0  0]
37,74.80244152361361,1,[0 0 0]
31,124.4632057623391,0,[10  0  0]
35,77.02625306608911,1,[0 0 0]
33,74.41922196025395,1,[ 0 25  0]
34,113.6547175415727,0,[10  0  0]
35,48.02031526124913,2,[0 0 0]
39,34.87214449817342,2,[10  0  0]
47,23.01700218215015,2,[  0   0 100]
35,73.22268060954109,1,[0 0 0]
33,70.42230898486586,1,[0 0 0]
37,74.63181679666143,1,[10  0  0]
34,73.23634395739825,1,[ 0 25  0]
27,123.54420989596261,0,[0 0 0]
35,74.61287685994068,1,[0 0 0]
24,124.72206681384455,0,[10  0  0]
33,120.20366417272093,0,[0 0 0]
27,127.50405461035254,0,[0 0 0]
42,24.088082739265847,2,[0 0 0]
45,27.817721655603474,2,[0 0 0]
32,75.07077449546604,1,[10  0  0]
25,123.3823491477507,0,[10  0  0]
34,78.54489165691939,1,[0 0 0]
46,21.38619789064335,2,[0 0 0]
28,128.32549175862502,0,[10  0  0]
35,78.37939410407233,1,[0 0 0]
35,79.23979260114551,1,[ 0 25  0]
53,43.220968607308336,2,[0 0 0]
43,27.041086197873327,2,[0 0 0]
33,72.25926346048765,1,[0 0 0]
23,128.30015945070537,0,[10  0  0]
35,75.5070607029155,1,[ 0 25  0]
31,119.66728479154064,0,[10 25  0]
36,70.35392256410528,1,[ 0 25  0]
25,123.98973428897932,0,[10  0  0]
50,27.211932300403106,2,[0 0 0]
47,26.004881433771228,2,[0 0 0]
25,123.09039760931408,0,[10 25  0]
44,29.770981066268284,2,[  0  25 100]
33,68.86357447484045,1,[ 0 25  0]
34,73.46250736535417,1,[ 0 25  0]
49,22.585513136925684,2,[10  0  0]
37,49.2648020122181,2,[  0   0 100]
39,71.58106169608592,1,[ 0 25  0]
33,113.7038991865204,0,[10  0  0]
45,20.957992581615102,2,[0 0 0]
32,77.47299189027478,1,[ 0 25  0]
27,123.58485017173594,0,[10 25  0]
24,129.58483607305868,0,[10  0  0]
33,129.35895038325293,0,[0 0 0]
34,65.90090177574434,2,[0 0 0]
38,72.03009087333426,1,[0 0 0]
31,76.7350631626402,1,[10  0  0]
18,116.83859495522871,0,[10  0  0]
36,70.28490937241078,1,[ 0 25  0]
49,28.481581904491996,2,[  0   0 100]
49,25.61355403148704,2,[ 10   0 100]
43,30.074769294607258,2,[0 0 0]
21,124.53056605255126,0,[10  0  0]
37,42.888185638212114,2,[0 0 0]
27,125.75873393366017,0,[10  0  0]
39,108.72296776728665,0,[10  0  0]
45,25.39829834692052,2,[0 0 0]
23,123.83082196247751,0,[10 25  0]
28,130.73563007347673,0,[10  0  0]
33,78.00861912275133,1,[0 0 0]
39,28.439549979881438,2,[0 0 0]
45,27.36645470354252,2,[  0   0 100]
35,71.92908435673684,1,[ 0 25  0]
34,70.99551554126259,1,[ 0 25  0]
49,36.17031582477985,2,[0 0 0]
33,80.45569386378592,1,[ 0 25  0]
30,123.57116553038959,0,[10  0  0]
23,128.47902171422814,0,[10  0  0]
36,50.55137559361095,2,[0 0 0]
34,51.86042003159961,2,[  0   0 100]
44,22.775818855511243,2,[10  0  0]
32,75.48660988702473,1,[ 0 25  0]
34,76.70642236281766,1,[0 0 0]
26,125.99260644155731,0,[10  0  0]
54,45.232146999218706,2,[0 0 0]
49,32.28595120482634,2,[0 0 0]
32,118.44770169329519,0,[10  0  0]
27,124.42592204335004,0,[10 25  0]
43,22.079799807805944,2,[10  0  0]
37,73.5611368850459,1,[ 0 25  0]
31,110.76175525149256,0,[10  0  0]
25,122.8485499212557,0,[10  0  0]
41,31.257392233271432,2,[0 0 0]
49,32.12485352818705,2,[0 0 0]
31,77.81789501787756,1,[ 0 25  0]
48,25.70748627466547,2,[0 0 0]
22,123.00258353312783,0,[10  0  0]
